,1,2,3,PanEV,CD63,EpCAM,CD9,SDC1,EGFR,PDL1,MET,CD81,HER2,ADAM10,CTSH
305,-2.851234863,8.810244329,7.850013083,1,0,0,0,0,0,0,0,0,0,1,0
306,4.446793915,0.24709193,11.7770785,1,0,0,1,0,0,1,1,0,1,1,0
307,1.088643387,0.35811301,15.52052039,1,0,0,1,0,0,1,0,0,1,1,0
308,11.58207288,4.275552797,18.86106988,1,0,0,1,0,0,1,0,1,1,1,0
309,-0.700909478,-22.65610758,-14.34883427,1,0,0,0,1,0,0,0,0,0,1,0
310,4.926014652,14.49305585,13.09133169,1,0,0,0,1,0,1,0,0,1,1,0
311,13.02167897,-3.193029702,17.74208351,1,0,0,1,0,0,1,1,0,1,1,0
312,-0.998704599,-11.58825504,-13.38917627,1,0,0,0,1,0,0,0,0,0,1,0
313,-0.87911715,-17.09214208,-0.89280228,1,0,0,0,0,0,0,1,0,0,1,0
314,-3.017766206,22.08771833,-0.963643122,1,0,0,0,1,0,0,0,0,0,1,0
315,-1.347390531,18.21882117,-1.111486292,1,0,0,0,0,0,0,0,0,0,1,0
316,4.422308873,0.50251219,11.85214204,1,0,0,1,0,0,0,1,0,0,1,0
317,-12.44524509,-9.227399342,-13.26956104,1,0,0,0,0,0,0,0,0,0,1,0
318,-0.305661111,-25.40880308,-11.07465241,1,0,0,0,1,0,0,0,0,0,1,0
319,-2.581185445,-26.48247888,-5.943914154,1,0,0,0,1,0,0,1,0,0,1,0
320,6.79755266,0.20123928,14.09488042,1,0,0,0,0,0,0,1,0,1,1,0
321,4.720017096,-38.31708753,-7.108469885,1,0,0,0,1,0,0,1,0,0,1,0
322,4.145164057,-27.53382461,-5.339933962,1,0,0,0,1,0,0,1,0,0,1,0
323,0.562017695,-6.220706702,2.597457822,1,0,0,0,0,0,0,1,0,0,1,0
324,0.034095245,-24.09296092,-11.94281472,1,0,0,0,1,0,0,0,0,0,1,0
325,-8.529233725,12.25112705,3.270838704,1,0,0,0,0,0,0,0,0,0,1,0
326,-7.263396544,16.01320841,-4.843680127,1,0,0,0,0,0,0,0,0,0,1,0
327,3.839963357,-28.99657419,-10.01690291,1,0,0,0,0,0,0,1,0,0,1,0
328,-3.45204318,21.24409606,-1.77456341,1,0,0,0,0,0,0,0,0,0,0,0
329,-7.605097094,7.748669469,3.997679348,1,0,0,1,1,0,1,1,1,1,1,1
330,2.864173347,15.44641213,3.254341457,1,0,0,0,1,0,0,1,0,1,1,1
331,-0.571395676,25.29576376,4.402157357,1,0,0,0,0,0,1,1,0,0,1,0
332,5.684206181,-32.3967785,0.307658994,1,0,0,0,1,0,0,1,0,0,1,0
333,-8.441487385,37.31996972,5.538874707,1,0,0,0,0,0,1,0,0,1,0,0
334,9.465804164,-21.33784322,-1.393349214,1,0,0,0,1,0,0,1,0,0,1,0
335,3.622919513,13.63985879,12.18742,1,0,0,1,0,0,1,0,0,1,1,0
336,-0.846296715,2.439432261,3.332945054,1,0,0,0,0,0,0,0,0,0,1,0
337,-3.519369736,7.858293965,2.199570955,1,0,0,0,0,0,0,0,0,0,1,0
338,13.1318482,-2.732994602,11.72025633,1,0,0,0,1,0,0,1,0,0,1,0
339,-0.987718659,13.46635623,6.51415702,1,0,0,0,0,0,0,0,0,0,0,0
340,-6.583670378,25.96469014,5.08952031,1,0,0,0,0,0,0,1,0,1,1,0
341,7.054506095,-34.28012916,-10.38862096,1,0,0,0,0,0,0,1,0,0,1,0
342,-15.90462059,-2.342184342,-9.957505347,1,0,0,0,0,0,0,1,0,0,1,0
343,-7.620592756,-7.9319799,-8.241863657,1,0,0,0,1,0,0,1,0,0,1,0
344,7.079784355,-30.93769728,-0.954985785,1,0,0,0,1,0,0,1,0,0,1,0
345,4.050963841,-10.60767706,-8.544117607,1,0,0,0,1,0,0,1,0,0,1,0
346,-4.998896707,8.839911158,3.817462311,1,0,0,0,0,0,0,0,0,0,1,0
347,0.780129049,1.133171718,4.546352582,1,0,0,0,0,0,0,1,0,0,1,0
348,-1.961723394,26.23511193,0.243992871,1,0,0,1,1,0,1,1,0,1,1,0
349,10.04956345,1.866570996,12.74109603,1,0,0,1,0,0,0,0,0,0,1,0
350,7.097417053,1.406697492,15.19730665,1,0,0,1,0,0,1,1,0,1,1,0
351,-6.231361,19.55871388,0.065154759,1,0,0,0,0,0,0,0,0,0,1,0
352,-1.368212991,15.54689902,7.90473002,1,0,0,1,0,0,0,1,0,0,1,0
353,-3.268058448,-13.94995067,-0.587460622,1,0,0,1,1,0,1,1,0,1,1,0
354,0.896267383,13.43489862,11.27650555,1,0,0,0,0,0,0,0,0,1,1,0
355,-9.689795701,33.64988339,-1.280955142,1,0,0,0,0,0,0,0,0,0,1,0
356,-0.962367504,6.15548187,-4.288825148,1,0,0,0,1,0,0,0,0,0,1,0
357,-2.884935195,-13.97527305,-3.009063878,1,0,0,0,0,0,0,1,0,0,1,0
358,4.025984569,20.26648739,10.51478618,1,0,0,1,0,0,1,0,0,0,1,0
359,-0.849622175,-13.71779287,-1.03190852,1,0,0,0,0,0,0,1,0,0,1,0
360,3.117731233,10.79614154,16.71188671,1,0,0,1,0,0,0,1,0,1,1,0
361,-12.62011443,3.148308879,-4.957225165,1,0,0,0,1,0,0,1,0,0,1,0
362,-11.68115476,32.83747175,1.49846763,1,0,0,0,1,0,0,0,0,0,1,0
363,-0.645649247,-1.401043782,13.35176219,1,0,0,0,0,0,0,0,0,0,1,0
364,16.2960284,-5.157093437,8.678490701,1,0,0,0,1,0,0,1,0,0,1,0
365,-6.559370061,20.5766558,-0.002809305,1,0,0,0,0,0,0,0,0,0,1,0
366,0.23739848,-30.71705649,-15.20048197,1,0,0,0,1,0,0,0,0,0,1,0
367,8.207452174,2.578743761,19.15052432,1,0,0,1,0,0,1,0,0,1,1,0
368,-15.32899586,-4.91950458,-11.3615536,1,0,0,0,0,0,0,1,0,0,1,0
369,-9.774676564,35.11648672,5.725308546,1,0,0,1,0,0,0,0,0,1,1,0
370,16.83371418,-8.76548309,10.73289827,1,0,0,1,1,0,0,1,0,0,0,0
371,-0.230586201,13.18885614,1.041058101,1,0,0,0,0,0,0,1,0,0,1,0
372,-10.99471628,11.68520775,-7.747527362,1,0,0,0,0,0,0,1,0,0,1,0
373,0.048386061,-3.354227357,-2.402736557,1,0,0,0,0,0,0,1,0,0,1,0
374,3.123689725,-27.23312466,-0.961963819,1,0,0,0,1,0,0,1,0,1,1,0
375,5.371504795,15.36626267,-7.695626782,1,0,0,0,1,0,0,1,0,0,0,0
376,5.910036527,-28.0587944,-6.324932344,1,0,0,1,1,0,0,1,0,0,1,0
377,-6.417429897,32.64350065,-3.998392068,1,0,0,0,1,0,0,1,0,0,1,0
378,-9.549951069,34.54519672,3.164581774,1,0,0,1,0,0,1,1,0,0,1,0
379,0.364316748,-29.44587361,-4.176380968,1,0,0,0,0,0,0,1,0,0,1,0
380,-11.1642129,-5.559217718,-4.638370814,1,0,0,0,0,0,0,1,0,0,1,0
381,-0.888139467,-19.29401464,-0.484157951,1,0,0,0,0,0,0,1,0,0,1,0
382,-14.83355436,-6.528887677,-10.11418035,1,0,0,0,0,0,0,0,0,0,1,0
383,-5.831812768,32.96948906,2.327406804,1,0,0,0,0,0,0,1,0,0,1,0
384,-2.477972313,-30.61259392,-11.83371677,1,0,0,0,0,0,0,0,0,0,1,0
385,-10.1000942,35.03588476,4.738614677,1,0,0,1,0,0,0,0,0,0,1,0
386,0.325029404,26.75907995,12.81432003,1,0,0,1,0,1,1,0,0,1,1,0
387,-13.081643,18.38124487,-5.751421865,1,0,0,0,0,0,0,0,0,0,1,0
388,-5.582583494,31.13137525,6.232454708,1,0,0,1,0,1,1,1,1,1,1,1
389,-7.661632676,33.90820718,-2.508882331,1,0,0,0,0,0,0,1,0,0,1,0
390,-16.16672798,-3.760860644,-10.65977512,1,0,0,1,0,0,0,1,0,0,1,0
391,5.036031293,-3.302423653,8.54547121,1,0,0,0,0,0,0,1,0,0,1,0
392,3.650299919,-29.63902329,-9.20777613,1,0,0,0,0,0,0,1,0,0,1,0
393,-8.736508513,34.96536754,0.663313685,1,0,0,0,0,0,0,0,0,0,1,0
394,-0.867456312,2.776604266,2.480690266,1,0,0,0,0,0,0,1,0,0,1,0
395,-0.089128172,-0.003633783,-3.087096134,1,0,0,0,0,0,0,1,0,0,1,0
396,1.920729124,-9.031172137,-13.97580202,1,0,0,0,1,0,0,0,0,0,1,0
397,-7.429479967,8.788268517,-6.198072932,1,0,0,0,0,0,0,1,0,0,1,0
398,3.987433113,12.46745936,-2.323727636,1,0,0,0,0,0,0,1,0,0,1,0
399,6.912697967,-12.7884422,4.110600915,1,0,0,0,0,0,0,1,0,0,1,0
400,6.36799505,-33.15100923,-11.15687245,1,0,0,0,0,0,0,1,0,0,1,0
401,1.060559948,-35.40159068,-9.324196308,1,0,0,0,1,0,0,0,0,0,1,0
402,-11.93259489,26.52877198,-4.663797848,1,0,0,0,0,0,0,0,0,0,1,0
403,-7.538646099,-9.036108203,-10.71620781,1,0,0,0,0,0,0,0,0,0,1,0
404,3.66936482,16.41156212,18.86790228,1,0,0,0,1,0,0,0,0,1,0,0
405,-1.38907589,-26.09904412,-11.6280131,1,0,0,0,0,0,0,0,0,0,1,0
406,-1.093103634,26.29090941,11.95080297,1,0,0,1,0,0,1,0,0,1,1,0
407,-12.35128301,29.83811939,-2.605837265,1,0,0,0,0,0,0,0,0,0,1,0
408,-12.32424044,-3.373809228,-5.793170011,1,0,0,0,0,0,0,1,0,0,1,0
409,-6.869075926,-28.30993135,-11.29070958,1,0,0,0,0,0,0,0,0,0,1,0
410,-10.71644466,10.70364788,-6.282523925,1,0,0,0,1,0,1,1,0,0,1,0
411,2.33316015,8.347598321,12.35235101,1,1,0,0,0,0,0,0,0,0,1,0
412,16.92126138,-8.161089518,9.761499837,1,0,0,0,1,0,0,1,0,0,1,0
413,7.4178836,-15.65196819,-14.00673869,1,0,0,1,1,0,0,0,0,0,1,0
414,-4.119304239,-24.88165391,-5.045423282,1,0,0,1,1,0,1,1,0,1,1,0
415,-5.605974476,31.24926276,6.111022645,1,0,0,0,0,0,1,1,0,0,1,0
416,-1.959857109,18.15117738,15.32071246,1,0,0,1,1,0,1,1,0,1,1,0
417,5.12024672,17.80961298,-3.168258845,1,0,0,0,0,0,0,0,0,0,0,0
418,-6.919471717,33.1734619,-3.748676824,1,0,0,0,1,0,0,1,0,0,1,0
419,6.639304722,-33.3539076,-7.905437069,1,0,0,0,0,0,0,1,0,0,1,0
420,-0.937295899,-30.14223253,-3.640945966,1,0,0,1,1,0,0,1,0,1,1,0
421,7.556744613,-34.76229037,-8.067846059,1,0,0,0,0,0,0,1,0,0,1,0
422,-11.43287216,30.7317571,-1.971674733,1,0,0,0,0,0,0,0,0,0,1,0
423,-3.020928509,-29.77214349,-11.7205057,1,0,0,0,0,0,0,1,0,0,1,0
424,1.687700913,-15.86191381,-3.985477771,1,0,0,0,1,0,0,1,0,0,1,0
425,-0.371720079,25.1562527,14.1135164,1,0,0,1,0,1,1,0,1,1,1,1
426,-13.46524666,-6.188673062,-9.776368943,1,0,0,0,0,0,0,0,0,0,1,0
427,-9.502782545,35.33141446,6.416046626,1,0,0,0,0,0,1,0,0,1,1,0
428,-4.056757248,-8.219521435,-1.100782271,1,0,0,0,0,0,0,1,0,0,1,0
429,-3.085069936,-27.0812024,-8.000510191,1,0,0,0,0,0,0,1,0,0,1,0
430,-9.465748127,39.77169178,0.480846186,1,0,0,0,0,0,0,1,0,0,0,0
431,-0.869369442,17.3518209,0.162827482,1,0,0,0,0,0,0,0,0,0,0,0
432,-13.86135542,15.20573882,-9.4286877,1,0,0,0,1,0,0,1,0,0,1,0
433,7.295343069,-31.78024578,-2.590914353,1,0,0,0,1,0,0,1,0,0,1,0
434,-13.8052291,29.23815919,-2.156541605,1,0,0,0,0,0,0,1,0,0,1,0
435,4.278445235,-20.4635698,0.879079745,1,0,0,0,0,0,0,1,0,0,1,0
436,5.106850023,8.846056782,16.32015959,1,0,0,0,0,0,0,0,0,0,0,0
437,-4.284475762,6.362369059,6.658933289,1,0,0,0,0,0,0,0,0,0,1,0
438,4.301220392,12.20881372,-1.14796446,1,0,0,0,0,0,0,1,0,0,1,0
439,-16.22427812,-1.873614124,-9.951673954,1,0,0,0,0,0,0,0,0,0,1,0
440,6.208950435,-24.04202732,3.026769533,1,0,0,0,1,0,0,1,0,0,1,0
441,1.246999015,2.484842956,4.948835129,1,0,0,0,1,0,0,1,0,0,1,0
442,2.087221474,-3.418803889,12.22257865,1,0,0,0,0,0,0,1,0,0,1,0
443,-8.817781935,-14.29416229,-4.260105873,1,0,0,0,0,0,0,1,0,0,1,0
444,-8.845013771,37.90339357,2.91966114,1,0,0,0,0,0,0,0,0,0,0,0
445,-7.252704838,24.4911366,3.173515048,1,0,0,1,0,0,0,1,0,1,1,0
446,14.93257522,-1.851268342,21.89417191,1,1,0,1,0,0,1,0,0,1,1,0
447,-4.021211656,-13.17853885,1.677282414,1,0,0,0,0,0,0,1,0,0,1,0
448,5.332563337,10.58256409,1.970995672,1,0,0,0,0,0,0,0,0,0,0,0
449,-2.23547282,23.17600983,3.744084858,1,0,0,0,0,0,1,1,0,0,1,0
450,3.632631867,20.43367782,-4.022914091,1,0,0,0,0,0,0,0,0,0,0,0
451,-8.05277224,-28.28116436,-6.647113453,1,0,0,1,0,0,1,0,0,1,1,0
452,-7.190336505,3.808268507,6.89458131,1,0,0,1,0,1,1,1,0,1,1,1
453,6.196536794,-12.98636219,-10.84979039,1,0,0,0,1,0,0,1,0,0,1,0
454,-5.298481319,24.74159849,3.626666584,1,0,0,0,0,0,0,1,0,1,1,0
455,1.382032305,20.57118694,7.044623479,1,0,0,0,0,0,0,0,0,0,0,0
456,14.99903015,-3.125358329,8.068746694,1,0,0,0,1,0,0,1,0,0,1,0
457,5.970892108,-11.80742689,-14.69363587,1,0,0,0,1,0,0,0,0,0,1,0
458,-2.342897668,23.72560133,2.665379987,1,0,0,0,0,0,0,0,0,0,0,0
459,-11.05499061,22.22205998,1.597210065,1,0,0,0,0,0,0,0,1,0,1,0
460,-5.519194768,-11.31186736,-3.430961615,1,0,0,0,0,0,0,1,0,0,1,0
461,1.04940069,24.2676126,3.72976881,1,0,0,0,0,0,0,1,0,0,1,0
462,-3.375250022,7.14019806,-5.683746691,1,0,0,0,1,0,0,0,0,0,1,0
463,-0.093245348,-19.84533453,-14.5697612,1,0,0,0,1,0,0,0,0,0,1,0
464,-1.144097084,9.214027232,7.56911225,1,0,0,0,1,0,0,0,0,0,1,0
465,1.345073583,-5.531904183,-0.205222459,1,0,0,0,0,0,0,1,0,0,1,0
466,4.410068663,17.76855629,-2.844404351,1,0,0,0,0,0,0,0,0,0,0,0
467,-0.382149503,10.02528323,-4.008679456,1,0,0,0,0,0,0,0,0,0,1,0
468,-15.63408933,-1.517757563,-5.662728505,1,0,0,0,0,0,0,0,0,0,1,0
469,2.222791914,23.01119819,12.57688161,1,0,0,1,0,0,1,0,1,1,1,1
470,1.209247213,12.09004097,3.133021193,1,0,0,0,0,0,0,0,0,0,0,0
471,8.559391991,-7.690861348,19.58480313,1,0,0,0,0,1,1,1,1,0,1,0
472,5.834123763,-27.62586955,-5.713726131,1,0,0,0,1,0,0,1,0,0,1,0
473,6.311312465,-28.29375585,-7.3846441,1,0,0,0,1,0,0,1,0,0,1,0
474,-17.08380935,5.683424867,-4.132515091,1,0,0,0,0,0,0,0,0,0,1,0
475,-0.889388063,24.24941077,14.42344617,1,0,0,1,1,1,1,0,1,1,0,1
476,0.594813042,1.794078987,13.91305241,1,0,0,0,0,0,0,0,0,0,1,0
477,0.841812715,10.50375329,2.221571022,1,0,0,0,0,0,0,0,0,0,0,0
478,14.1146742,4.721772953,19.08437797,1,0,0,0,0,0,0,0,0,1,1,0
479,-10.96834776,17.61709944,-3.599701853,1,0,0,0,0,0,0,1,0,0,1,0
480,-3.904405163,12.45810753,-12.84408607,1,0,0,0,0,0,0,1,0,0,1,0
481,-10.33478443,31.25311817,0.441272069,1,0,0,0,0,0,0,0,0,0,1,0
482,-9.90230222,12.58951745,2.718894994,1,0,0,0,0,0,0,0,0,0,1,0
483,-1.025204288,15.03351061,-9.710023403,1,0,0,0,1,0,0,1,0,0,1,0
484,1.11058257,0.585376879,15.49862415,1,0,0,1,0,0,1,0,0,0,1,0
485,-8.500833878,37.76710532,4.372091007,1,0,0,0,0,0,0,0,0,0,0,0
486,7.11929747,-35.49186239,-3.80390233,1,0,0,0,0,0,0,1,0,0,1,0
487,3.582999185,7.28162543,3.406647632,1,0,0,0,0,0,0,0,0,0,0,0
488,-9.000749044,11.51799711,-10.08585826,1,0,0,0,1,0,0,1,0,0,1,0
489,-5.616025577,32.06478594,-4.399903066,1,0,0,0,1,0,0,0,0,0,1,0
490,-1.204685208,9.081978427,-5.065245673,1,0,0,0,0,0,0,0,0,0,1,0
491,5.021223342,-38.06115715,-9.630296354,1,0,0,0,0,0,0,0,0,0,1,0
492,-2.314830079,26.74891802,10.8521532,1,0,0,1,1,0,1,1,0,1,1,1
493,14.46230367,-2.38647154,17.83567748,1,0,0,1,0,0,1,1,0,1,1,0
494,-2.55701255,-10.02814243,-7.920278284,1,0,0,0,1,0,0,1,0,0,1,0
495,-0.641083371,-24.38705698,-11.90318285,1,0,0,0,1,0,0,0,0,0,1,0
496,-9.463074998,26.49421421,3.064650551,1,0,0,0,0,0,1,0,0,1,1,0
497,2.551355271,0.18034426,8.365474067,1,0,0,0,1,0,0,1,0,1,1,0
498,3.050564244,-9.981101184,-13.5029074,1,0,0,0,1,0,0,0,0,0,1,0
499,-7.552138907,34.93112166,1.436889922,1,0,0,0,0,0,0,0,0,0,1,0
500,-8.082802733,-13.3137546,-3.751276474,1,0,0,0,0,0,0,1,0,0,1,0
501,7.702999146,-9.042440305,-13.00829047,1,0,0,0,1,0,0,0,0,0,1,0
502,2.926831211,0.602316736,9.726096427,1,0,0,0,0,0,0,0,0,0,1,0
503,-1.958812165,-0.629933838,-3.473371182,1,0,0,0,0,0,0,1,0,0,1,0
504,-9.811998034,37.56814879,-0.553207908,1,0,0,0,0,0,0,0,0,0,1,0
505,-12.08574235,31.31608986,-2.668758884,1,0,0,0,0,0,0,0,0,0,1,0
506,14.83918694,-2.790102278,20.7697907,1,0,0,1,0,0,1,1,0,1,1,0
507,-4.245023297,-28.64572032,-8.915633992,1,0,0,0,0,0,0,0,0,0,1,0
508,-11.10885998,16.52462475,-5.328827922,1,0,0,0,0,0,0,0,0,0,1,0
509,-7.102078751,36.70884173,6.857575002,1,0,0,0,0,0,1,1,0,1,0,0
510,10.16881752,2.144687964,12.33053712,1,0,0,0,1,0,0,1,0,1,1,0
511,-17.37706214,5.605614493,-4.112999104,1,0,0,0,0,0,0,1,0,1,1,0
512,-9.086256027,-11.34410807,-15.33756549,1,0,0,0,0,0,0,0,0,0,1,0
513,-4.953367753,-28.93347339,-7.241391032,1,0,0,0,0,0,1,1,0,1,1,0
514,1.779788247,-14.75161535,-9.887765888,1,0,0,0,1,0,0,0,0,0,1,0
515,14.93648155,-3.886602617,20.66471197,1,0,0,1,1,0,1,1,0,1,1,0
516,-10.87858908,11.81510876,2.823929857,1,0,0,0,0,0,0,0,0,0,1,0
517,8.105503402,-37.80515542,-3.501423009,1,0,0,0,0,0,0,1,0,0,1,0
518,1.360641563,12.4258596,-5.712300634,1,0,0,0,0,0,0,0,0,0,0,0
519,2.411723023,-1.714193973,8.07573764,1,0,0,0,1,0,0,1,0,0,1,0
520,-2.188794439,-32.64946147,-15.2104352,1,0,0,0,0,0,0,0,0,0,1,0
521,-6.175525202,-28.91268222,-10.97239446,1,0,0,0,0,0,0,0,0,0,1,0
522,0.875920009,-18.95130023,-3.957553772,1,0,0,0,1,0,0,1,0,0,1,0
523,-9.224065328,1.791486398,-7.083580056,1,0,0,0,0,0,0,0,0,0,1,0
524,3.713611339,-32.89338269,-12.8081925,1,0,0,0,1,0,0,1,0,0,1,0
525,0.508824404,-21.03295367,-5.602624193,1,0,0,0,0,0,0,1,0,0,1,0
526,-0.137431712,-28.39314369,-14.87521894,1,0,0,0,0,0,0,0,0,0,1,0
527,-10.689626,-9.977870295,-13.72423153,1,0,0,0,0,0,0,0,0,0,1,0
528,5.373184778,-25.8196356,-4.216863315,1,0,0,0,1,0,0,1,0,0,1,0
529,-9.697690053,4.030035558,-1.643022271,1,0,0,0,0,0,0,0,0,0,1,0
530,-4.05876388,-7.387917708,-7.921266805,1,0,0,0,1,0,0,1,0,0,1,0
531,-0.996855891,17.02995391,2.075322653,1,0,0,0,0,0,0,0,0,0,0,0
532,15.32405045,-8.716612178,6.989110001,1,0,0,0,1,0,0,1,0,0,1,0
533,3.522554705,-34.93745578,2.695557088,1,0,0,0,0,0,1,1,0,1,1,0
534,-2.761934502,8.221091187,6.814451202,1,0,0,0,1,0,1,1,0,0,1,0
535,9.384799377,4.117130516,15.48121087,1,0,0,0,0,0,1,1,0,1,1,1
536,-2.948452755,-26.94753748,-8.497010336,1,0,0,0,0,0,0,1,0,0,1,0
537,15.02411496,4.214454413,22.37120258,1,0,0,0,0,0,1,0,0,1,0,1
538,1.417655869,-26.81360348,-4.778238141,1,0,0,0,1,0,0,1,0,0,1,0
539,-0.326140268,-17.56822773,1.694308412,1,0,0,0,0,0,0,1,0,0,1,0
540,-9.642708312,3.492686674,0.98001776,1,0,0,0,0,0,0,0,0,0,1,0
541,3.499846892,18.08378433,-4.291917577,1,0,0,0,0,0,0,0,0,0,0,0
542,1.275032223,-9.560397639,-6.987271226,1,0,0,0,1,0,0,1,0,0,1,0
543,-1.150016284,-29.43929914,-3.972288421,1,0,0,0,1,0,0,1,0,0,1,0
544,8.404399984,-35.58969214,-4.691666438,1,0,0,0,1,0,0,1,0,0,1,0
545,9.862463838,-11.39706888,-12.66932878,1,0,0,0,1,0,0,0,0,0,1,0
546,-12.27052251,-9.326060023,-6.008163412,1,0,0,0,0,0,0,1,0,0,1,0
547,-13.31209033,-2.790293792,-7.95599819,1,0,0,0,0,0,0,1,0,0,1,0
548,-10.98240414,10.48237332,-5.796518127,1,0,0,0,0,0,0,1,0,0,1,0
549,-11.32460121,-6.77299737,-12.25774428,1,0,0,0,0,0,0,0,0,0,1,0
550,-13.10076013,-8.491700455,-11.21653013,1,0,0,0,0,0,0,0,0,0,1,0
551,6.976477063,-36.11955536,-8.96809175,1,0,0,0,0,0,0,1,0,0,1,0
552,-0.77924806,5.513475505,-4.200818592,1,0,0,0,1,0,0,0,0,0,1,0
553,-6.274930256,-11.08701877,-15.34791897,1,0,0,0,1,0,0,0,0,0,1,0
554,5.183841279,-37.27871588,-9.971401325,1,0,0,0,0,0,0,1,0,0,1,0
555,0.954607749,-27.17886086,-9.406346763,1,0,0,0,0,0,0,1,0,0,1,0
556,12.97578273,7.829420608,21.26814336,1,0,0,0,0,0,0,0,0,1,1,0
557,-0.004040428,-0.069070949,13.95305458,1,0,0,0,0,0,0,0,0,0,1,0
558,8.858153559,2.845771453,20.99384396,1,0,0,1,0,0,1,1,0,1,0,0
559,1.115943977,12.37126763,-5.44837922,1,0,0,0,0,0,0,0,0,0,0,0
560,1.612994708,-35.70545982,-9.381415776,1,0,0,0,1,0,0,1,0,0,1,0
561,-3.636363035,-11.51489489,-5.24494842,1,0,0,0,1,0,0,1,0,0,1,0
562,-6.234813382,23.86621313,9.190390622,1,0,0,0,0,0,0,0,0,0,0,0
563,14.35812821,5.159443194,21.87871382,1,0,0,0,1,0,0,1,0,1,1,1
564,-11.63022381,26.66166552,-4.734334026,1,0,0,0,1,0,0,1,0,0,1,0
565,6.109417111,-11.51246576,-14.70923783,1,0,0,0,1,0,0,0,0,0,1,0
566,-5.85489608,31.81569135,-5.556292029,1,0,0,0,1,0,0,1,0,0,1,0
567,6.94595012,-36.7093454,-3.929607123,1,0,0,1,1,0,0,1,0,0,1,0
568,-6.264828414,-26.21993652,-10.81500909,1,0,0,0,0,0,0,0,0,0,1,0
569,7.890037682,-18.65625504,0.605140013,1,0,0,0,1,0,0,1,0,0,1,0
570,-1.978987664,-13.33678216,-0.755009208,1,0,0,0,0,0,0,1,0,0,1,0
571,-3.130291398,-28.81479321,-5.177931761,1,0,0,0,1,0,1,1,0,1,1,0
572,5.534787784,11.11011557,0.630072746,1,0,0,0,0,0,0,1,0,0,0,0
573,-10.77618198,27.96893552,-2.245647318,1,0,0,0,1,0,0,1,0,0,1,0
574,-15.37049969,-0.831600918,-4.701773588,1,0,0,0,0,0,0,0,0,0,1,0
575,-4.83024238,29.28929547,3.148470455,1,0,0,0,0,0,0,0,0,0,0,0
576,-16.6368926,-0.432082369,-4.768552178,1,0,0,0,0,0,0,0,0,0,1,0
577,-3.828291236,19.5145101,-2.012905979,1,0,0,0,0,0,0,0,0,0,1,0
578,-6.560307839,8.114099834,4.240710722,1,0,0,0,0,0,0,0,0,0,1,0
579,-8.725697393,5.560759816,5.602842782,1,0,0,0,0,0,0,0,0,0,1,0
580,-14.34955383,-3.260776692,-8.584599806,1,0,0,0,0,0,0,1,0,0,1,0
581,1.234491815,17.13000307,17.02622159,1,0,0,0,0,0,0,0,0,0,0,0
582,-14.02976526,0.899747652,-5.90767151,1,0,0,0,0,0,0,0,0,0,1,0
583,-8.794150004,-10.43502874,-15.00284627,1,0,0,0,0,0,0,0,0,0,1,0
584,16.73768794,-3.731325479,18.85710701,1,0,0,1,1,0,1,1,1,1,1,0
585,0.67278697,-30.49296847,-4.990323389,1,0,0,0,0,0,0,0,0,0,1,0
586,-10.85631984,37.48095874,-1.426272886,1,0,0,0,0,0,0,0,0,0,1,0
587,0.812667836,13.95677692,18.04308822,1,0,0,0,0,0,0,1,0,1,0,0
588,-15.24515121,-4.950897984,-10.37215099,1,0,0,0,0,0,0,1,0,0,1,0
589,-1.172891933,4.477758548,6.401069657,1,0,0,1,1,0,1,1,1,1,1,0
590,7.844118139,-21.85699181,-1.632398945,1,0,0,0,1,0,0,1,0,0,1,0
591,1.021688896,16.00863482,16.57295412,1,0,0,0,0,0,0,0,0,0,0,0
592,-6.174568794,32.89071186,-3.632978088,1,0,0,0,1,0,0,1,0,0,1,0
593,6.373037756,11.06096124,-1.752587776,1,0,0,0,0,0,0,1,0,0,0,0
594,10.03979019,-9.505882805,-1.456963506,1,0,0,0,1,0,0,1,0,0,1,0
595,6.8529099,-4.064131631,4.130139308,1,0,0,0,0,0,0,1,0,0,0,0
596,5.775429269,-19.96037481,1.595350505,1,0,0,0,0,0,0,1,0,0,1,0
597,2.100796168,20.87225474,12.74077815,1,0,0,1,1,0,1,1,0,1,1,0
598,-11.16444076,29.32185424,-2.278349067,1,0,0,0,0,0,0,0,0,0,1,0
599,-1.598780877,7.159252199,6.961451748,1,0,0,1,1,0,1,1,0,0,1,0
600,5.453755789,16.26959611,-2.566142353,1,0,0,0,0,0,0,0,0,0,0,0
601,6.643932309,10.41659226,-2.756165884,1,0,0,0,0,0,0,1,0,0,1,0
602,13.27737991,1.52631582,9.240143324,1,0,0,1,1,0,1,1,0,0,1,0
603,3.306671364,-30.91215582,0.96214758,1,0,0,1,1,0,0,1,0,0,1,0
604,4.095145817,-3.520490927,9.874513042,1,0,0,0,0,0,0,1,0,0,1,0
605,11.70325242,3.669536703,4.472782662,1,0,0,0,1,0,0,0,0,0,1,0
606,-2.049664655,-26.77239699,-8.841871203,1,0,0,0,0,0,0,1,0,0,1,0
607,10.91278928,-11.25311849,-0.198215707,1,0,0,0,1,0,0,1,0,0,0,0
608,-3.922727388,21.41984965,2.07190011,1,0,0,0,0,0,0,0,0,0,1,0
609,7.593354627,-6.027010253,-4.453588164,1,0,0,0,1,0,0,1,0,0,1,0
