x_coord,y_coord,z_coord,HDBSCAN_cluster,stage,stage_category,health_status
0.27399847,-4.2592993,3.604054,2,T1-3,T1,Cancer
8.193243,-11.16395,-5.2572117,2,T1-3,T1,Cancer
11.460377,18.813831,-3.7300513,-1,T1-3,T1,Cancer
10.653433,8.187014,-11.3009405,-1,T1-3,T1,Cancer
1.7732098,8.902853,-13.720866,-1,T1-3,T1,Cancer
19.877518,10.41298,-3.0023148,-1,T1-3,T1,Cancer
19.920677,11.3873,0.5568642,-1,T1-3,T1,Cancer
8.904052,1.6728787,-10.720569,2,T1-3,T1,Cancer
8.373682,4.7066674,-11.145799,-1,T1-3,T1,Cancer
-4.568022,-4.875084,0.9435953,2,T1-3,T1,Cancer
7.450892,10.190372,-15.117151,2,T1-3,T1,Cancer
10.863706,18.30716,-5.2731833,-1,T1-3,T1,Cancer
7.276692,-17.740383,4.92872,2,T1-3,T1,Cancer
-0.0038663265,1.3476068,2.7156823,-1,T1-3,T1,Cancer
12.818066,-16.056637,12.353483,2,T1-3,T1,Cancer
16.400755,13.60368,-6.47403,-1,T1-3,T1,Cancer
15.473144,9.637222,-10.081151,-1,T1-3,T1,Cancer
15.946808,-14.597659,7.7624836,2,T1-3,T1,Cancer
18.032154,12.600129,-2.7544403,-1,T1-3,T1,Cancer
5.474497,15.009458,-13.043716,-1,T1-3,T1,Cancer
-6.030829,8.537251,4.7051806,2,T1-3,T1,Cancer
3.5368364,-10.779771,-12.07873,2,T1-3,T1,Cancer
2.546682,13.683541,-12.595581,-1,T1-3,T1,Cancer
19.131508,-4.942041,-11.757971,2,T1-3,T1,Cancer
14.061661,-13.297185,2.5667129,2,T1-3,T1,Cancer
9.008844,0.8275775,-17.333963,2,T1-3,T1,Cancer
19.5204,-4.6935697,1.4442922,-1,T1-3,T1,Cancer
-0.8255044,-7.449809,-6.9679294,2,T1-3,T1,Cancer
19.105873,12.181759,-1.7823133,-1,T1-3,T1,Cancer
7.9991207,15.557245,-12.356451,-1,T1-3,T1,Cancer
18.940153,-8.336935,4.526779,2,T1-3,T1,Cancer
10.248895,15.1531725,-8.869161,-1,T1-3,T1,Cancer
13.411551,12.621706,-12.026612,2,T1-3,T1,Cancer
1.748194,-6.02112,-5.1370306,2,T1-3,T1,Cancer
17.260872,8.855517,-9.770749,2,T1-3,T1,Cancer
3.5805097,-7.519829,-12.159119,2,T1-3,T1,Cancer
18.483957,-1.2408782,-11.698043,2,T1-3,T1,Cancer
15.95576,2.8978283,-11.601932,2,T1-3,T1,Cancer
8.776017,18.554493,-6.5218854,2,T1-3,T1,Cancer
15.558013,3.3084173,-15.847993,2,T1-3,T1,Cancer
21.394056,-12.144471,8.168499,2,T1-3,T1,Cancer
15.754562,2.4609256,-13.853227,2,T1-3,T1,Cancer
-1.8129247,-15.2074795,-1.5029126,2,T1-3,T1,Cancer
4.085088,-12.396423,11.350087,2,T1-3,T1,Cancer
18.065638,-0.51363206,-0.77642655,-1,T1-3,T1,Cancer
16.251162,-13.521572,-7.6005063,2,T1-3,T1,Cancer
-6.554015,2.4013155,1.1617956,-1,T1-3,T1,Cancer
12.0092,-17.099903,7.161405,2,T1-3,T1,Cancer
12.209751,6.150428,-5.5243893,-1,T1-3,T1,Cancer
7.60884,9.781841,-15.596032,2,T1-3,T1,Cancer
10.988455,16.128075,-10.74419,2,T1-3,T1,Cancer
1.3130863,-15.812034,11.987304,2,T1-3,T1,Cancer
-2.1992762,-2.8168387,2.759637,2,T1-3,T1,Cancer
10.016947,10.164601,-6.4535933,-1,T1-3,T1,Cancer
14.938814,2.516638,-11.915212,2,T1-3,T1,Cancer
1.6339924,7.150787,14.212376,2,T1-3,T1,Cancer
9.231994,-2.8635585,-11.956838,2,T1-3,T1,Cancer
11.74499,10.52909,-13.050749,2,T1-3,T1,Cancer
14.671053,-13.477102,-8.612366,2,T1-3,T1,Cancer
10.104314,16.676481,-8.482558,2,T1-3,T1,Cancer
16.230772,14.100989,-6.5751576,2,T1-3,T1,Cancer
6.683284,-2.9767277,-15.565583,2,T1-3,T1,Cancer
14.887176,-0.6617007,-10.99743,2,T1-3,T1,Cancer
6.679797,7.24841,-11.856104,-1,T1-3,T1,Cancer
13.279242,2.0196729,-12.509029,2,T1-3,T1,Cancer
7.7865324,4.8845296,-14.934066,2,T1-3,T1,Cancer
4.920142,9.851387,-13.273517,2,T1-3,T1,Cancer
18.40303,-1.2746028,-11.702185,2,T1-3,T1,Cancer
21.838236,-13.702774,4.842813,2,T1-3,T1,Cancer
13.504713,13.185833,-10.743647,2,T1-3,T1,Cancer
13.307186,10.919362,-10.3258,2,T1-3,T1,Cancer
21.002596,-9.995519,-5.9858265,2,T1-3,T1,Cancer
-2.677043,-3.234493,2.0421371,2,T1-3,T1,Cancer
9.449193,2.5209844,-12.072128,2,T1-3,T1,Cancer
14.324994,-4.3580527,-10.013557,2,T1-3,T1,Cancer
3.7647781,-21.274536,11.82662,2,T1-3,T1,Cancer
19.440763,6.7133007,-7.0118113,2,T1-3,T1,Cancer
8.868506,-7.2287736,-4.536155,2,T1-3,T1,Cancer
10.979245,18.316385,-4.915994,-1,T1-3,T1,Cancer
17.603687,-3.222721,-14.482184,2,T1-3,T1,Cancer
14.902998,8.841041,-10.543626,2,T1-3,T1,Cancer
6.885059,-7.212931,10.391631,2,T1-3,T1,Cancer
-3.8336577,-4.2732244,1.6157913,2,T1-3,T1,Cancer
12.392636,7.4547415,-10.431196,2,T1-3,T1,Cancer
16.675274,-0.47930554,-1.8350579,-1,T1-3,T1,Cancer
8.965904,-2.008251,-9.935403,2,T1-3,T1,Cancer
-5.5879874,-4.8822265,3.8545313,2,T1-3,T1,Cancer
0.40600446,-5.9447365,6.6131415,2,T1-3,T1,Cancer
14.744888,6.076703,-5.6543736,-1,T1-3,T1,Cancer
1.6967468,0.19328833,-8.729396,2,T1-3,T1,Cancer
-3.1510594,-6.2799106,14.657411,2,T1-3,T1,Cancer
-3.0003862,1.2322919,-8.110549,2,T1-3,T1,Cancer
22.17887,-13.034547,4.4781895,2,T1-3,T1,Cancer
9.715188,4.1096497,2.146669,-1,T1-3,T1,Cancer
18.631922,12.881855,-2.8012202,2,T1-3,T1,Cancer
7.7243943,14.549697,-12.452056,2,T1-3,T1,Cancer
21.90046,2.0426788,-6.9536753,2,T1-3,T1,Cancer
9.8384905,8.371038,-13.545203,2,T1-3,T1,Cancer
11.898294,19.939007,-4.632684,-1,T1-3,T1,Cancer
2.25104,7.7938743,-14.559846,2,T1-3,T1,Cancer
10.983459,10.807673,-5.7593856,-1,T1-3,T1,Cancer
6.7458706,1.1702386,7.764145,2,T1-3,T1,Cancer
15.901998,-6.034585,-14.162176,2,T1-3,T1,Cancer
10.717424,1.77079,-12.045756,2,T1-3,T1,Cancer
2.119545,-5.419514,-5.618729,2,T1-3,T1,Cancer
12.803549,1.0478916,-12.149345,2,T1-3,T1,Cancer
20.916899,-4.1544323,-9.36859,2,T1-3,T1,Cancer
12.78671,18.100918,-3.2436354,-1,T1-3,T1,Cancer
20.570087,5.3416314,-3.9972336,2,T1-3,T1,Cancer
12.506876,-14.907999,-3.1093812,2,T1-3,T1,Cancer
12.424054,2.2603102,-9.823069,2,T1-3,T1,Cancer
-3.9511805,-0.6289742,3.4952457,2,T1-3,T1,Cancer
6.8144517,-3.4458053,-10.732392,2,T1-3,T1,Cancer
10.469057,7.8074555,-10.748874,-1,T1-3,T1,Cancer
11.897606,-2.2817318,-15.234971,2,T1-3,T1,Cancer
11.226019,-9.088481,-0.15974319,2,T1-3,T1,Cancer
22.006765,1.5938034,-7.1737485,2,T1-3,T1,Cancer
-1.180024,-4.041692,-8.237517,2,T1-3,T1,Cancer
15.306323,9.294294,-10.689006,-1,T1-3,T1,Cancer
-1.1610074,-13.119146,5.26343,2,T1-3,T1,Cancer
8.051188,-4.838952,-5.7298803,2,T1-3,T1,Cancer
20.253239,8.619944,0.7818064,-1,T1-3,T1,Cancer
21.26185,4.3483973,-6.989815,2,T1-3,T1,Cancer
10.649021,8.052244,-14.972482,2,T1-3,T1,Cancer
17.932386,3.9021516,-8.56003,2,T1-3,T1,Cancer
12.641062,-13.308949,-3.5136564,2,T1-3,T1,Cancer
13.448825,10.609994,-10.653121,-1,T1-3,T1,Cancer
6.9957066,-6.4063616,-10.470596,2,T1-3,T1,Cancer
9.938165,4.8569627,-16.552607,2,T1-3,T1,Cancer
7.6628423,-20.895514,8.882742,2,T1-3,T1,Cancer
4.9077406,0.04079062,-15.86274,2,T1-3,T1,Cancer
20.591665,-13.659569,7.545628,2,T1-3,T1,Cancer
6.6923366,7.302622,-17.06001,2,T1-3,T1,Cancer
-9.322138,3.137095,12.745987,2,T1-3,T1,Cancer
12.230342,7.754404,-5.325018,-1,T1-3,T1,Cancer
15.37929,-8.147621,-4.050495,2,T1-3,T1,Cancer
12.455234,8.691059,-14.087513,2,T1-3,T1,Cancer
18.996084,-3.8112304,-3.2472303,2,T1-3,T1,Cancer
4.8773994,12.960417,-14.058976,-1,T1-3,T1,Cancer
16.810102,4.108596,-14.424804,2,T1-3,T1,Cancer
16.415688,-8.563449,-2.6446233,2,T1-3,T1,Cancer
2.8026147,-0.9364501,-11.912035,2,T1-3,T1,Cancer
-6.051999,3.4430816,8.943105,2,T1-3,T1,Cancer
-1.4633213,-14.812573,-5.4046526,2,T1-3,T1,Cancer
1.7171842,-2.3434682,-7.615497,2,T1-3,T1,Cancer
19.448643,-10.435841,7.5209837,-1,T1-3,T1,Cancer
1.2074648,-9.900957,6.10171,2,T1-3,T1,Cancer
13.541861,17.101599,-4.4433866,-1,T1-3,T1,Cancer
6.067488,-13.449337,2.4365463,2,T1-3,T1,Cancer
-15.982062,-9.791804,2.8607972,2,T1-3,T1,Cancer
8.393995,13.540511,-13.750017,2,T1-3,T1,Cancer
3.804347,-9.893145,-11.846883,2,T1-3,T1,Cancer
9.170478,-6.1300206,-14.84878,2,T1-3,T1,Cancer
24.73625,4.960808,-4.5548677,2,T1-3,T1,Cancer
1.3686423,3.0519516,-9.625523,2,T1-3,T1,Cancer
18.176428,-0.94391334,-5.2551284,2,T1-3,T1,Cancer
-0.75552523,-19.359938,9.556128,2,T1-3,T1,Cancer
5.866763,-8.683248,1.1150686,2,T1-3,T1,Cancer
21.414587,-12.011802,0.4516192,2,T1-3,T1,Cancer
14.098449,0.8818329,12.084228,-1,T1-3,T1,Cancer
12.836677,7.54226,-6.8904266,-1,T1-3,T1,Cancer
7.030737,15.618172,-13.096958,2,T1-3,T1,Cancer
5.83457,-5.7809634,-7.836657,2,T1-3,T1,Cancer
19.191978,12.095209,-1.6469051,-1,T1-3,T1,Cancer
20.567776,-14.342987,3.7860434,2,T1-3,T1,Cancer
7.7267413,-2.7395427,-5.5030465,2,T1-3,T1,Cancer
10.740472,12.451077,-5.9797254,-1,T1-3,T1,Cancer
20.693007,4.0803843,-3.643852,-1,T1-3,T1,Cancer
-3.8558156,17.933004,5.506771,2,T2-1,T2,Cancer
-13.107806,9.969281,2.1030347,2,T2-1,T2,Cancer
-4.4911423,9.72497,1.553284,2,T2-1,T2,Cancer
-6.09684,0.9230725,16.13814,2,T2-1,T2,Cancer
-7.4119267,1.5139831,19.372002,2,T2-1,T2,Cancer
2.2638805,0.8404482,8.813867,2,T2-1,T2,Cancer
3.9980042,2.037241,-3.3169532,2,T2-1,T2,Cancer
-12.6487465,-5.244916,7.206915,2,T2-1,T2,Cancer
-17.206188,1.1757612,8.817019,2,T2-1,T2,Cancer
-2.537106,1.513465,-7.8420954,2,T2-1,T2,Cancer
-17.816986,-0.6557967,4.462448,2,T2-1,T2,Cancer
-9.586074,15.529117,6.8334937,2,T2-1,T2,Cancer
3.8144891,-19.758554,0.8774363,2,T2-1,T2,Cancer
-5.380099,1.4457414,1.1120626,2,T2-1,T2,Cancer
-15.74602,-4.301885,8.199169,2,T2-1,T2,Cancer
-0.47913873,1.9205772,-4.0964007,2,T2-1,T2,Cancer
-4.1841674,4.366354,15.486077,2,T2-1,T2,Cancer
-9.147219,11.39312,5.3434362,2,T2-1,T2,Cancer
-4.2353487,-5.118826,10.953429,2,T2-1,T2,Cancer
-2.2020519,-15.923273,10.861876,2,T2-1,T2,Cancer
-10.180604,1.4040135,-12.390665,2,T2-1,T2,Cancer
-0.8631252,15.135414,4.673314,2,T2-1,T2,Cancer
-9.381277,-0.93938345,-9.364568,2,T2-1,T2,Cancer
-10.290206,2.7740812,13.585674,2,T2-1,T2,Cancer
0.035453066,-9.012891,2.3263485,2,T2-1,T2,Cancer
7.9072194,15.920495,4.4392195,2,T2-1,T2,Cancer
4.7250285,-0.09729969,-0.22596855,2,T2-1,T2,Cancer
-7.309481,-1.2269299,15.445557,2,T2-1,T2,Cancer
-21.098757,4.6097603,4.8305063,2,T2-1,T2,Cancer
2.0100045,9.138687,10.031217,2,T2-1,T2,Cancer
5.7273254,-15.478687,9.997483,2,T2-1,T2,Cancer
-4.6857924,0.19234908,-5.076972,2,T2-1,T2,Cancer
-21.33762,10.955934,2.6582403,2,T2-1,T2,Cancer
-10.463695,-12.182821,10.942268,2,T2-1,T2,Cancer
-13.987951,-9.32018,6.44752,2,T2-1,T2,Cancer
7.361668,1.2993679,6.789618,2,T2-1,T2,Cancer
-6.631011,-4.8888135,-2.1554344,2,T2-1,T2,Cancer
-7.5083675,-0.23051232,15.259066,2,T2-1,T2,Cancer
-17.904299,7.4834476,4.5670652,2,T2-1,T2,Cancer
-0.4188421,1.6194826,-3.6633213,2,T2-1,T2,Cancer
-1.95274,-11.250644,2.3430572,2,T2-1,T2,Cancer
-11.288387,-11.794182,12.293838,2,T2-1,T2,Cancer
-12.855854,-1.4040155,15.4122925,2,T2-1,T2,Cancer
6.4992223,3.4599748,-2.8397372,2,T2-1,T2,Cancer
-17.698574,7.5627666,4.885786,2,T2-1,T2,Cancer
-21.091267,6.3423896,6.1986938,2,T2-1,T2,Cancer
-5.906581,-4.3699865,17.299435,2,T2-1,T2,Cancer
-11.250974,-11.701009,12.386375,2,T2-1,T2,Cancer
7.6201625,-7.939826,-0.48393407,2,T2-1,T2,Cancer
0.7189411,8.429465,6.486629,2,T2-1,T2,Cancer
-14.614801,15.935498,13.424194,2,T2-1,T2,Cancer
-16.062702,3.8558092,13.586375,2,T2-1,T2,Cancer
-4.303526,6.062987,2.5391953,2,T2-1,T2,Cancer
5.219499,-2.8492582,15.315698,2,T2-1,T2,Cancer
-0.72221935,0.37497106,-3.1238523,2,T2-1,T2,Cancer
-11.833791,-12.871498,11.721956,2,T2-1,T2,Cancer
-12.974352,7.538979,7.496459,2,T2-1,T2,Cancer
5.312208,-6.259433,5.7540526,2,T2-1,T2,Cancer
5.1365433,4.0192423,-1.4917513,-1,T2-1,T2,Cancer
2.5613086,0.92391896,2.0802038,2,T2-1,T2,Cancer
0.20067616,-9.014076,1.637479,2,T2-1,T2,Cancer
2.1232305,-15.502123,17.926617,2,T2-1,T2,Cancer
-15.298791,2.1881752,4.436472,2,T2-1,T2,Cancer
11.8306,11.891749,10.572576,2,T2-1,T2,Cancer
1.93336,13.539197,-6.3058543,2,T2-1,T2,Cancer
23.836521,-2.0388637,3.0649254,2,T2-1,T2,Cancer
-9.986132,2.9584653,10.734415,2,T2-1,T2,Cancer
-11.718283,9.837832,13.513696,2,T2-1,T2,Cancer
1.8553803,1.6811519,-0.089103155,2,T2-1,T2,Cancer
-22.088243,11.483172,6.074632,2,T2-1,T2,Cancer
-21.94895,4.6433377,5.9871874,2,T2-1,T2,Cancer
-1.516914,-6.0399246,-5.112193,2,T2-1,T2,Cancer
2.211751,4.2646546,11.686376,2,T2-1,T2,Cancer
-3.0016727,-12.751693,-1.5748254,2,T2-1,T2,Cancer
-20.44972,11.751488,8.915551,2,T2-1,T2,Cancer
-1.172975,1.9617602,-9.167146,2,T2-1,T2,Cancer
-16.926601,-7.569339,4.3766346,2,T2-1,T2,Cancer
-3.4048448,-5.243562,13.186177,2,T2-1,T2,Cancer
-18.949488,-2.743041,-12.149633,2,T2-1,T2,Cancer
-19.541185,12.110639,9.020045,2,T2-1,T2,Cancer
-17.02455,6.9899364,16.266682,2,T2-1,T2,Cancer
-2.4448743,0.21298043,-5.6045356,2,T2-1,T2,Cancer
-19.215939,-4.6814895,-9.963034,2,T2-1,T2,Cancer
13.21075,2.9005022,13.598824,2,T2-1,T2,Cancer
2.1854901,7.6616516,14.346047,-1,T2-1,T2,Cancer
-24.303276,1.6074204,-7.6548157,2,T2-1,T2,Cancer
-3.2806258,7.971353,8.986822,2,T2-1,T2,Cancer
-12.5154295,16.307066,-0.72095597,2,T2-1,T2,Cancer
-5.3381553,-5.4729276,7.762363,2,T2-1,T2,Cancer
15.886741,6.393534,5.10235,-1,T2-1,T2,Cancer
-10.30099,13.150338,12.840208,2,T2-1,T2,Cancer
-14.839858,4.2074966,18.089323,2,T2-1,T2,Cancer
-14.285422,-3.3422732,16.696148,2,T2-1,T2,Cancer
-14.944227,6.535747,8.859094,2,T2-1,T2,Cancer
-6.2361474,21.93683,3.110568,2,T2-1,T2,Cancer
-17.205006,-5.912429,-7.794744,2,T2-1,T2,Cancer
-4.4657884,18.742197,1.9216895,2,T2-1,T2,Cancer
-4.315094,-12.318313,8.705309,2,T2-1,T2,Cancer
-2.644188,7.4295597,10.552694,2,T2-1,T2,Cancer
3.5442445,0.7225602,13.349624,2,T2-1,T2,Cancer
-8.174932,-0.59560156,13.374265,2,T2-1,T2,Cancer
-3.823223,-1.9405276,-0.076678164,2,T2-1,T2,Cancer
1.1304145,-3.4948413,-11.150957,2,T2-1,T2,Cancer
-6.7408657,4.2325225,5.995632,2,T2-1,T2,Cancer
-2.6888459,0.33722994,-4.7724752,2,T2-1,T2,Cancer
1.2875069,-5.384211,13.565731,2,T2-1,T2,Cancer
-6.6058803,-4.072996,17.117947,2,T2-1,T2,Cancer
-10.4006195,15.632897,-3.2396157,2,T2-1,T2,Cancer
-7.578313,6.467923,1.6344696,2,T2-1,T2,Cancer
-13.268389,10.682273,-1.9399946,2,T2-1,T2,Cancer
-3.662753,-2.4167662,-6.844592,2,T2-1,T2,Cancer
-18.834316,13.245505,3.1362936,2,T2-1,T2,Cancer
-0.37942627,1.0809963,6.5590506,2,T2-1,T2,Cancer
-1.6782519,14.622629,-5.8311357,2,T2-1,T2,Cancer
-5.6567984,16.737085,4.503821,2,T2-1,T2,Cancer
-24.497389,0.871256,-7.18022,2,T2-1,T2,Cancer
1.5836436,7.74566,6.9484677,2,T2-1,T2,Cancer
-13.030799,-9.903066,13.352058,2,T2-1,T2,Cancer
-3.4054883,0.9762241,-7.5753746,2,T2-1,T2,Cancer
0.96092886,5.6436453,-13.334083,2,T2-1,T2,Cancer
-7.943111,-0.2433488,19.714096,2,T2-1,T2,Cancer
-1.0488074,13.156165,6.1591225,2,T2-1,T2,Cancer
-5.9605575,8.439585,-3.6196635,2,T2-1,T2,Cancer
9.291563,1.4574652,9.727871,2,T2-1,T2,Cancer
-14.178424,-1.230933,14.56151,2,T2-1,T2,Cancer
-19.828724,12.35535,7.8288083,2,T2-1,T2,Cancer
-14.44725,0.4320692,14.535165,2,T2-1,T2,Cancer
-20.312548,11.569488,4.9878454,2,T2-1,T2,Cancer
-2.0125127,2.1748633,-3.9589987,-1,T2-1,T2,Cancer
0.54645175,-4.5546,5.701795,2,T2-1,T2,Cancer
-15.839647,15.352971,14.154625,2,T2-1,T2,Cancer
-3.9568167,-16.595356,7.7566504,2,T2-1,T2,Cancer
-5.00965,0.97097427,6.430501,2,T2-1,T2,Cancer
-20.98438,4.3847923,10.300394,2,T2-1,T2,Cancer
-14.768982,-5.365779,10.217594,2,T2-1,T2,Cancer
-3.0252814,8.921498,1.5429008,2,T2-1,T2,Cancer
-4.0570416,-1.6527731,-2.6288528,2,T2-1,T2,Cancer
0.99289966,4.087225,-8.178632,2,T2-1,T2,Cancer
-7.436123,5.1641784,5.8274374,2,T2-1,T2,Cancer
0.35505342,-0.3117663,4.363474,2,T2-1,T2,Cancer
-6.7081904,2.088714,16.637934,2,T2-1,T2,Cancer
-18.561752,13.027515,3.764311,2,T2-1,T2,Cancer
-0.489981,2.7713873,-11.667262,2,T2-1,T2,Cancer
-9.221225,6.9703507,-12.538306,2,T2-1,T2,Cancer
-5.674947,-13.936467,13.373503,2,T2-1,T2,Cancer
-11.09261,-4.07169,14.580539,2,T2-1,T2,Cancer
11.04843,4.714423,14.924595,-1,T2-1,T2,Cancer
0.83973676,11.185324,5.4959846,2,T2-1,T2,Cancer
-2.658734,-1.5597109,-8.342794,2,T2-1,T2,Cancer
-3.7086208,-13.303787,10.672836,2,T2-1,T2,Cancer
-8.174731,7.929641,7.077202,2,T2-1,T2,Cancer
-21.374388,11.941365,4.9034333,2,T2-1,T2,Cancer
5.7167125,12.613136,-5.345288,2,T2-1,T2,Cancer
10.866347,1.2632475,10.96477,2,T2-1,T2,Cancer
12.724178,5.7087407,15.018306,2,T2-1,T2,Cancer
-1.2688193,2.7930934,-5.421125,2,T2-1,T2,Cancer
1.842317,-9.016783,14.02504,2,T2-1,T2,Cancer
7.677587,2.89515,-5.238152,2,T2-1,T2,Cancer
-13.762965,-2.7443368,-9.625459,2,T2-1,T2,Cancer
-19.87723,-0.764468,11.511714,2,T2-1,T2,Cancer
-17.334856,-3.4928539,13.532588,2,T2-1,T2,Cancer
-3.74495,-0.17864871,18.108103,2,T2-1,T2,Cancer
-1.6276497,-3.2379827,8.436041,2,T2-1,T2,Cancer
-9.215574,-4.9693584,19.367586,2,T2-1,T2,Cancer
10.314376,-0.1717581,13.534798,2,T2-1,T2,Cancer
-7.842244,-9.521297,13.607392,2,T2-1,T2,Cancer
3.8295627,-21.54855,10.90714,2,T2-1,T2,Cancer
-18.415312,-7.0038147,6.1827297,2,T2-1,T2,Cancer
-15.557337,-8.646634,10.267536,2,T2-1,T2,Cancer
-6.3819675,16.486969,-1.7223974,2,T2-1,T2,Cancer
9.850051,5.517578,1.3575937,-1,T2-1,T2,Cancer
-12.470621,9.834816,13.165403,2,T2-1,T2,Cancer
3.4923675,-1.5020565,-0.49251133,2,T2-1,T2,Cancer
8.320112,16.10483,11.59804,2,T2-1,T2,Cancer
-19.539759,-6.8160973,-7.6990314,2,T2-1,T2,Cancer
0.5060091,-6.8732405,3.4702992,2,T2-1,T2,Cancer
-7.1678443,-7.845787,10.033417,2,T2-1,T2,Cancer
-13.663177,0.7040533,18.458208,2,T2-1,T2,Cancer
-9.32719,1.4048582,10.738796,-1,T2-1,T2,Cancer
-12.4092865,6.244998,2.1376994,2,T2-1,T2,Cancer
6.841048,2.9886198,-2.394091,-1,T2-1,T2,Cancer
-7.5860333,7.7711015,-12.380177,2,T2-1,T2,Cancer
-13.720465,14.746534,-3.532526,2,T2-1,T2,Cancer
-11.855132,15.2485075,-4.9161577,2,T2-1,T2,Cancer
3.22443,-7.4993963,-11.997363,2,T2-1,T2,Cancer
-19.400566,-3.5661314,8.096341,2,T2-1,T2,Cancer
-23.540009,3.0183063,-5.29985,2,T2-1,T2,Cancer
1.9616235,10.893666,1.0725274,2,T2-1,T2,Cancer
-7.273769,15.206883,12.489187,2,T2-1,T2,Cancer
20.830734,9.700601,-3.1405127,2,T2-1,T2,Cancer
-2.0032558,-2.655278,6.745744,2,T2-1,T2,Cancer
-5.489603,10.571826,13.973225,2,T2-1,T2,Cancer
-6.8532557,-8.106454,-0.12333306,2,T2-1,T2,Cancer
15.802829,-16.117542,7.4002166,2,T2-1,T2,Cancer
13.796739,5.90797,6.9021554,-1,T2-1,T2,Cancer
-2.9264832,9.71668,0.46849376,2,T2-1,T2,Cancer
-11.729062,-13.192442,11.821104,2,T2-1,T2,Cancer
-21.83214,-0.39619765,-2.7658625,2,T2-1,T2,Cancer
-2.398919,-13.129157,17.767893,2,T2-1,T2,Cancer
4.0669546,-5.0274963,8.156607,2,T2-1,T2,Cancer
-1.6452084,1.0202694,7.802742,2,T2-1,T2,Cancer
-18.76734,14.580011,4.4831543,2,T2-1,T2,Cancer
11.942069,0.74204504,12.025643,2,T2-1,T2,Cancer
-17.537914,-10.193402,9.912036,2,T2-1,T2,Cancer
-21.904554,5.7561564,2.870302,2,T2-1,T2,Cancer
-16.664953,5.9873614,2.6420498,2,T2-1,T2,Cancer
-0.6153472,0.91015416,-2.8660262,2,T2-1,T2,Cancer
-10.5221405,-5.1724534,-14.63427,2,T2-1,T2,Cancer
-8.362644,-13.642615,4.7256937,2,T2-1,T2,Cancer
-14.959526,5.0616407,8.7490425,2,T2-1,T2,Cancer
5.1859345,8.66004,6.4383373,2,T2-1,T2,Cancer
-21.761078,1.525481,-12.018657,2,T2-1,T2,Cancer
-6.619045,-2.2466962,5.714133,2,T2-1,T2,Cancer
7.171165,-0.898732,13.353501,2,T2-1,T2,Cancer
-13.513762,-8.606379,-15.437611,2,T2-1,T2,Cancer
-6.294136,9.221399,-4.048913,2,T2-1,T2,Cancer
-13.761519,-9.277721,-15.563786,2,T2-1,T2,Cancer
10.3362465,4.341084,6.3167534,-1,T2-1,T2,Cancer
11.40681,9.351595,10.651844,-1,T2-1,T2,Cancer
-20.630863,-7.335849,-7.401723,2,T2-1,T2,Cancer
-19.587498,-8.5191555,8.05241,2,T2-1,T2,Cancer
-7.931134,-4.0170746,8.67129,2,T2-1,T2,Cancer
-7.3131843,-4.2812023,4.245493,2,T2-1,T2,Cancer
-1.9816682,16.215206,-2.391964,2,T2-1,T2,Cancer
-17.046638,-1.3439852,12.036141,2,T2-1,T2,Cancer
-0.63136756,-2.9326184,0.058660775,2,T2-1,T2,Cancer
-13.166491,6.271759,-19.784042,2,T2-1,T2,Cancer
6.9662957,13.017681,13.106926,2,T2-1,T2,Cancer
2.0050945,-4.3784747,10.493168,2,T2-1,T2,Cancer
-17.456963,8.509656,7.1016693,2,T2-1,T2,Cancer
-4.650701,6.5759463,-13.573774,2,T2-1,T2,Cancer
13.172192,2.4207478,7.1270046,2,T2-1,T2,Cancer
2.1106477,-6.634432,0.44742745,2,T2-1,T2,Cancer
1.4828951,-2.1326852,20.11278,2,T2-1,T2,Cancer
-2.8805046,6.279927,12.753708,2,T2-1,T2,Cancer
-0.5226666,15.564159,8.541454,2,T2-1,T2,Cancer
-13.580647,3.7621808,9.811729,2,T2-1,T2,Cancer
-13.516139,9.936717,12.930235,2,T2-1,T2,Cancer
-18.658932,-5.5442095,9.196107,2,T2-1,T2,Cancer
-19.98699,-4.740957,-12.511002,2,T2-1,T2,Cancer
-0.35085016,5.604585,1.9297303,2,T2-1,T2,Cancer
2.8149498,0.12991802,6.2308455,2,T2-1,T2,Cancer
-24.121447,3.4315472,-6.6724434,2,T2-1,T2,Cancer
8.879038,0.26562548,-3.1761656,-1,T2-1,T2,Cancer
-3.770786,-15.923041,1.5176145,2,T2-1,T2,Cancer
-8.665456,-3.4965458,19.728762,2,T2-1,T2,Cancer
13.220558,4.697476,14.64842,2,T2-1,T2,Cancer
-15.613591,4.078104,18.458824,2,T2-1,T2,Cancer
4.9201612,-2.8383667,15.146683,2,T2-1,T2,Cancer
-17.078753,3.7121365,15.3258095,2,T2-1,T2,Cancer
-19.551546,-2.4730287,10.374487,2,T2-1,T2,Cancer
10.21646,13.116685,6.3827357,2,T2-1,T2,Cancer
-5.285508,8.731894,2.83755,2,T2-1,T2,Cancer
-2.971721,-6.366464,-6.5795665,2,T2-1,T2,Cancer
0.90833145,4.6341143,-8.2051325,2,T2-1,T2,Cancer
-6.2710686,-2.280656,5.0050445,2,T2-1,T2,Cancer
-9.196962,4.258856,18.095448,2,T2-1,T2,Cancer
-7.9797544,9.3065815,15.570646,2,T2-1,T2,Cancer
-0.5308281,4.484423,14.444465,2,T2-1,T2,Cancer
1.970814,4.3502326,11.851438,2,T2-1,T2,Cancer
